"REF_DATE","GEO","DGUID","Population centre and rural areas","Class of worker","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","111.3","","","","1"
"2012-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","106.8","","","","1"
"2012-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","100.1","","","","1"
"2012-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","105.8","","","","1"
"2012-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","119.1","","","","1"
"2012-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","121.8","","","","1"
"2012-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","122.3","","","","1"
"2012-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","113.4","","","","1"
"2012-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","109.9","","","","1"
"2012-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","115.7","","","","1"
"2012-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","106.6","","","","1"
"2012-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","95.4","","","","1"
"2012-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","109.0","","","","1"
"2013-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","110.1","","","","1"
"2013-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","109.7","","","","1"
"2013-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","110.3","","","","1"
"2013-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","104.2","","","","1"
"2013-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","104.5","","","","1"
"2013-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","101.6","","","","1"
"2013-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","107.2","","","","1"
"2013-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","96.0","","","","1"
"2013-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","97.5","","","","1"
"2013-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","96.0","","","","1"
"2013-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","104.3","","","","1"
"2013-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","107.0","","","","1"
"2014-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","114.0","","","","1"
"2014-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","116.9","","","","1"
"2014-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","116.3","","","","1"
"2014-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","116.7","","","","1"
"2014-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","117.8","","","","1"
"2014-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","120.1","","","","1"
"2014-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","123.6","","","","1"
"2014-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","116.7","","","","1"
"2014-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","113.7","","","","1"
"2014-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","108.7","","","","1"
"2014-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","110.6","","","","1"
"2014-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","112.7","","","","1"
"2015-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","108.6","","","","1"
"2015-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","108.0","","","","1"
"2015-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","97.0","","","","1"
"2015-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","106.1","","","","1"
"2015-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","115.4","","","","1"
"2015-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","109.2","","","","1"
"2015-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","109.1","","","","1"
"2015-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","115.8","","","","1"
"2015-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","117.3","","","","1"
"2015-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","123.1","","","","1"
"2015-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","116.8","","","","1"
"2015-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","120.7","","","","1"
